MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367359790,2022-04-01T13:14:44,29.12348,-89.96604,0.1,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T13:16:03,29.12343,-89.96610,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T13:17:22,29.12342,-89.96614,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T13:18:33,29.12340,-89.96618,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T13:19:34,29.12362,-89.96608,1.2,6.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T13:20:44,29.12425,-89.96825,11.6,238.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:27:06,29.12233,-89.96820,8.5,70.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:28:12,29.12234,-89.96717,1.7,228.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:29:17,29.12253,-89.96733,1.7,45.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:30:36,29.12271,-89.96686,0.9,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:31:45,29.12277,-89.96682,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:32:57,29.12277,-89.96683,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:34:45,29.12276,-89.96690,3.0,258.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:35:55,29.12058,-89.96847,13.1,192.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:37:06,29.11630,-89.96947,13.3,190.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:43:05,29.10918,-89.96996,1.1,43.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:44:26,29.10921,-89.96975,0.8,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:45:45,29.10914,-89.96973,0.3,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:47:06,29.10912,-89.96983,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:48:26,29.10918,-89.96973,0.4,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:49:37,29.10916,-89.96972,0.5,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:51:55,29.10713,-89.96822,13.9,122.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:52:59,29.10473,-89.96437,14.0,123.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:54:17,29.10190,-89.95948,13.7,119.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:55:23,29.09983,-89.95517,14.0,122.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:56:29,29.09764,-89.95105,14.2,122.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:57:34,29.09571,-89.94670,13.7,112.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:58:41,29.09470,-89.94361,5.7,102.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T14:59:47,29.09433,-89.94310,1.5,300.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:00:17,29.09453,-89.94323,2.3,3.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:01:29,29.09493,-89.94278,0.7,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:02:43,29.09489,-89.94329,7.6,274.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:03:53,29.09781,-89.94392,16.1,35.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:05:00,29.10212,-89.94068,17.2,25.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:06:11,29.10714,-89.93768,17.0,26.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:07:17,29.11147,-89.93440,16.7,32.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:08:23,29.11588,-89.93141,16.9,32.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:09:35,29.12046,-89.92748,16.9,36.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:10:36,29.12435,-89.92446,16.9,29.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:11:41,29.12871,-89.92122,16.7,34.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:12:42,29.13255,-89.91809,17.3,36.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:13:47,29.13676,-89.91477,16.9,41.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:14:53,29.14099,-89.91118,17.3,41.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:15:54,29.14466,-89.90781,16.9,39.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:16:58,29.14844,-89.90388,16.6,44.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:17:59,29.15209,-89.90046,16.4,41.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:19:05,29.15585,-89.89637,16.9,38.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:20:17,29.16022,-89.89219,17.2,44.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:21:04,29.06968,-89.80251,6.8,275.1,280.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:21:23,29.16430,-89.88836,16.8,36.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:22:14,29.06985,-89.80504,6.9,273.9,276.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:22:29,29.16827,-89.88461,16.9,40.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:23:23,29.06988,-89.80759,6.8,272.2,271.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:23:35,29.17226,-89.88066,17.0,42.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:24:41,29.17569,-89.87649,12.1,53.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:25:47,29.17622,-89.87498,1.6,159.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:26:04,29.06988,-89.81373,7.2,271.6,272.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:26:53,29.17674,-89.87510,2.3,331.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:27:34,29.06991,-89.81710,7.0,273.1,272.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:27:57,29.17686,-89.87566,4.2,254.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:28:45,29.06993,-89.81969,6.9,272.6,270.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:28:58,29.17512,-89.87900,16.6,241.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:30:04,29.17242,-89.88397,16.5,231.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:31:11,29.16869,-89.88783,16.4,216.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:31:25,29.06981,-89.82553,7.0,263.7,271.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:32:16,29.16480,-89.89127,16.5,221.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:32:54,29.06976,-89.82881,6.9,267.0,269.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:33:22,29.16105,-89.89509,16.4,220.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:34:28,29.15695,-89.89839,16.5,212.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:35:35,29.15283,-89.90181,16.4,214.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:36:46,29.14820,-89.90495,16.5,212.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:37:53,29.14416,-89.90856,16.5,213.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:38:58,29.13987,-89.91163,16.5,210.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:40:04,29.13569,-89.91471,16.5,208.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:40:14,29.06973,-89.84480,6.7,276.0,269.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:41:10,29.13134,-89.91764,16.4,215.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:41:54,29.06973,-89.84843,7.1,267.0,269.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:42:16,29.12718,-89.92097,16.5,211.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:43:23,29.12294,-89.92434,16.6,214.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:44:25,29.06973,-89.85393,7.2,268.9,269.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:44:28,29.11874,-89.92763,16.4,213.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:45:34,29.06974,-89.85645,7.1,268.1,269.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:45:34,29.11447,-89.93079,16.7,220.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:46:40,29.11035,-89.93418,16.6,211.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:46:54,29.06976,-89.85939,6.8,269.7,269.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:47:46,29.10604,-89.93728,16.5,207.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:48:52,29.10167,-89.94021,16.7,216.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:49:59,29.09808,-89.94238,7.0,212.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:51:04,29.09592,-89.94296,7.7,176.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:52:16,29.09497,-89.94316,1.2,50.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:53:20,29.09504,-89.94275,0.9,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:54:23,29.09659,-89.94470,15.4,316.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T15:54:25,29.06944,-89.87578,7.2,268.6,267.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T15:55:46,29.10092,-89.94974,16.1,319.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:56:53,29.10331,-89.95458,15.8,301.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:58:05,29.10569,-89.96009,16.7,298.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T15:59:11,29.10794,-89.96511,16.0,292.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T16:00:11,29.10978,-89.96890,9.5,291.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T16:00:43,29.06852,-89.88967,7.0,265.0,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T16:01:16,29.10994,-89.96995,2.0,193.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T16:02:14,29.06824,-89.89306,7.0,267.9,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T16:02:17,29.10933,-89.96984,1.7,143.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T16:03:19,29.10923,-89.96977,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T16:03:53,29.06791,-89.89669,7.2,259.9,263.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T16:04:39,29.10919,-89.96976,0.2,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T16:05:14,29.06766,-89.89966,6.9,264.2,265.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367359790,2022-04-01T16:05:47,29.10919,-89.96983,0.3,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T16:06:48,29.10925,-89.96982,0.8,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367109110,2022-04-01T16:06:53,29.06735,-89.90333,7.0,270.2,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:13:15,29.06626,-89.91736,7.0,261.3,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:16:13,29.06577,-89.92387,7.0,272.2,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:20:44,29.06494,-89.93386,7.0,267.7,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:22:25,29.06462,-89.93757,6.8,266.3,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:23:54,29.06433,-89.94087,6.9,263.3,263.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:25:14,29.06409,-89.94382,7.4,263.5,263.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:26:35,29.06384,-89.94681,7.2,266.5,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:28:24,29.06348,-89.95085,7.1,268.4,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:29:35,29.06325,-89.95345,7.1,263.7,262.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:30:44,29.06303,-89.95600,6.9,256.6,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:32:13,29.06274,-89.95929,7.1,266.5,263.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:33:45,29.06241,-89.96272,7.1,261.2,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:34:53,29.06217,-89.96526,7.1,260.4,264.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
367109110,2022-04-01T16:36:53,29.06174,-89.96972,7.4,260.8,263.0,STONE EXPLORER,,WDC9954,31,0,28,9,,57,A
366866280,2022-04-01T16:49:17,29.07075,-89.96814,17.3,14.4,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T16:51:48,29.08218,-89.96324,16.6,23.3,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T16:57:59,29.10447,-89.94168,17.5,10.7,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:03:53,29.12628,-89.92117,17.2,24.4,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:05:05,29.13202,-89.91954,17.3,14.3,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:06:29,29.13761,-89.91540,16.8,30.9,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:07:36,29.14289,-89.91422,17.7,358.8,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:08:42,29.14826,-89.91329,17.7,8.9,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:10:06,29.15504,-89.91396,18.2,342.8,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:11:11,29.16025,-89.91494,16.7,7.0,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:12:23,29.16595,-89.91310,16.3,13.9,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:13:29,29.17121,-89.91304,18.9,0.2,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:14:41,29.17696,-89.91495,18.0,325.3,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:15:54,29.18190,-89.91747,17.8,15.8,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:17:18,29.18593,-89.91179,17.4,37.1,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
366866280,2022-04-01T17:18:29,29.19131,-89.90961,16.7,20.2,511.0,AMETHYST,IMO9269817,WDA9537,60,0,47,9,,60,A
367359790,2022-04-01T17:42:53,29.09966,-89.96694,13.9,97.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:43:59,29.09888,-89.96207,14.4,102.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:45:05,29.09800,-89.95715,14.3,102.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:46:11,29.09701,-89.95225,14.6,107.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:47:16,29.09609,-89.94740,14.4,105.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:48:22,29.09537,-89.94383,5.2,82.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:49:41,29.09550,-89.94331,3.6,142.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:50:53,29.09503,-89.94280,1.1,124.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:51:56,29.09505,-89.94280,1.1,282.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:53:06,29.09510,-89.94313,0.3,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:54:16,29.09522,-89.94401,9.5,280.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:55:22,29.09688,-89.94752,13.3,299.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:56:47,29.09957,-89.95380,18.6,298.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:57:58,29.10274,-89.95924,17.8,301.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T17:59:04,29.10547,-89.96457,17.9,299.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:00:04,29.10763,-89.96839,9.1,306.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:08:37,29.10880,-89.96987,0.4,360.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:13:36,29.11128,-89.96981,7.9,71.0,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:14:47,29.11205,-89.96691,8.1,63.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:15:53,29.11482,-89.96434,14.7,40.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:16:59,29.11754,-89.96019,15.0,50.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:18:06,29.12077,-89.95644,14.7,47.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:19:11,29.12339,-89.95228,14.7,60.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:20:18,29.12629,-89.94820,15.1,40.9,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:21:23,29.12945,-89.94448,14.8,55.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:22:29,29.13205,-89.94020,15.0,51.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:23:42,29.13546,-89.93587,14.9,46.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:24:47,29.13836,-89.93178,15.0,50.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:25:54,29.14153,-89.92795,15.1,46.2,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:26:59,29.14432,-89.92387,15.1,50.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:28:05,29.14708,-89.91965,14.9,57.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:29:12,29.14990,-89.91540,15.0,52.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:30:17,29.15267,-89.91130,14.9,53.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:31:23,29.15576,-89.90687,17.1,52.8,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:32:29,29.15873,-89.90207,16.8,53.1,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:33:36,29.16188,-89.89730,16.6,55.3,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:34:41,29.16470,-89.89241,16.7,60.4,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:35:47,29.16808,-89.88811,17.0,47.5,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:36:53,29.17143,-89.88361,16.9,45.7,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
367359790,2022-04-01T18:37:59,29.17471,-89.87892,16.6,53.6,511.0,HORIZON RUNNER,IMO9384045,WDE4930,60,8,47,9,2.6,60,A
